Concentration,Time_min,RFU_Interpolated,Concentration [μM]
5.0 ug/mL,10.84,3130134.09971,5.0
5.0 ug/mL,10.86,3130134.09971,5.0
5.0 ug/mL,10.88,3130134.09971,5.0
5.0 ug/mL,10.9,3130134.09971,5.0
5.0 ug/mL,10.92,3130134.09971,5.0
5.0 ug/mL,10.94,3130134.09971,5.0
5.0 ug/mL,10.96,3130134.09971,5.0
5.0 ug/mL,10.98,3130134.09971,5.0
5.0 ug/mL,11.0,3130134.09971,5.0
5.0 ug/mL,11.02,3130134.09971,5.0
5.0 ug/mL,11.040000000000001,3130134.09971,5.0
5.0 ug/mL,11.06,3130134.09971,5.0
5.0 ug/mL,11.08,3130134.09971,5.0
5.0 ug/mL,11.1,3130134.09971,5.0
5.0 ug/mL,11.120000000000001,3130134.09971,5.0
5.0 ug/mL,11.14,3130134.09971,5.0
5.0 ug/mL,11.16,3130134.09971,5.0
5.0 ug/mL,11.18,3130134.09971,5.0
5.0 ug/mL,11.200000000000001,3130134.09971,5.0
5.0 ug/mL,11.22,3130134.09971,5.0
5.0 ug/mL,11.24,3130134.09971,5.0
5.0 ug/mL,11.26,3130134.09971,5.0
5.0 ug/mL,11.28,3130134.09971,5.0
5.0 ug/mL,11.3,3130134.09971,5.0
5.0 ug/mL,11.32,3130134.09971,5.0
5.0 ug/mL,11.34,3130134.09971,5.0
5.0 ug/mL,11.36,3130134.09971,5.0
5.0 ug/mL,11.38,3130134.09971,5.0
5.0 ug/mL,11.4,3130134.09971,5.0
5.0 ug/mL,11.42,3130134.09971,5.0
5.0 ug/mL,11.44,3130134.09971,5.0
5.0 ug/mL,11.46,3130134.09971,5.0
5.0 ug/mL,11.48,3130134.09971,5.0
5.0 ug/mL,11.5,3130134.09971,5.0
5.0 ug/mL,11.52,3130134.09971,5.0
5.0 ug/mL,11.540000000000001,3130134.09971,5.0
5.0 ug/mL,11.56,3130134.09971,5.0
5.0 ug/mL,11.58,3130134.09971,5.0
5.0 ug/mL,11.6,3130134.09971,5.0
5.0 ug/mL,11.620000000000001,3130134.09971,5.0
5.0 ug/mL,11.64,3130134.09971,5.0
5.0 ug/mL,11.66,3130134.09971,5.0
5.0 ug/mL,11.68,3130134.09971,5.0
5.0 ug/mL,11.700000000000001,3130134.09971,5.0
5.0 ug/mL,11.72,3130134.09971,5.0
5.0 ug/mL,11.74,3130134.09971,5.0
5.0 ug/mL,11.76,3130134.09971,5.0
5.0 ug/mL,11.78,3130134.09971,5.0
5.0 ug/mL,11.8,3130134.09971,5.0
5.0 ug/mL,11.82,3130134.09971,5.0
5.0 ug/mL,11.84,3130134.09971,5.0
5.0 ug/mL,11.86,3130134.09971,5.0
5.0 ug/mL,11.88,3130134.09971,5.0
5.0 ug/mL,11.9,3130134.09971,5.0
5.0 ug/mL,11.92,3130134.09971,5.0
5.0 ug/mL,11.94,3130134.09971,5.0
5.0 ug/mL,11.96,3130134.09971,5.0
5.0 ug/mL,11.98,3130134.09971,5.0
5.0 ug/mL,12.0,3130134.09971,5.0
5.0 ug/mL,12.02,3130134.09971,5.0
5.0 ug/mL,12.040000000000001,3130134.09971,5.0
5.0 ug/mL,12.06,3130134.09971,5.0
5.0 ug/mL,12.08,3130134.09971,5.0
5.0 ug/mL,12.1,3130134.09971,5.0
5.0 ug/mL,12.120000000000001,3130134.09971,5.0
5.0 ug/mL,12.14,3130134.09971,5.0
5.0 ug/mL,12.16,3130134.09971,5.0
5.0 ug/mL,12.18,3130134.09971,5.0
5.0 ug/mL,12.200000000000001,3130134.09971,5.0
5.0 ug/mL,12.22,3130134.09971,5.0
5.0 ug/mL,12.24,3130134.09971,5.0
5.0 ug/mL,12.26,3130134.09971,5.0
5.0 ug/mL,12.280000000000001,3130134.09971,5.0
5.0 ug/mL,12.3,3130134.09971,5.0
5.0 ug/mL,12.32,3130134.09971,5.0
5.0 ug/mL,12.34,3130134.09971,5.0
5.0 ug/mL,12.36,3130134.09971,5.0
5.0 ug/mL,12.38,3130134.09971,5.0
5.0 ug/mL,12.4,3130134.09971,5.0
5.0 ug/mL,12.42,3130134.09971,5.0
5.0 ug/mL,12.44,3130134.09971,5.0
5.0 ug/mL,12.46,3130134.09971,5.0
5.0 ug/mL,12.48,3130134.09971,5.0
5.0 ug/mL,12.5,3130134.09971,5.0
5.0 ug/mL,12.52,3130134.09971,5.0
5.0 ug/mL,12.540000000000001,3130134.09971,5.0
5.0 ug/mL,12.56,3130134.09971,5.0
5.0 ug/mL,12.58,3130134.09971,5.0
5.0 ug/mL,12.6,3130134.09971,5.0
5.0 ug/mL,12.620000000000001,3130134.09971,5.0
5.0 ug/mL,12.64,3130134.09971,5.0
5.0 ug/mL,12.66,3130134.09971,5.0
5.0 ug/mL,12.68,3130134.09971,5.0
5.0 ug/mL,12.700000000000001,3130134.09971,5.0
5.0 ug/mL,12.72,3130134.09971,5.0
5.0 ug/mL,12.74,3130134.09971,5.0
5.0 ug/mL,12.76,3130134.09971,5.0
5.0 ug/mL,12.780000000000001,3130134.09971,5.0
5.0 ug/mL,12.8,3130134.09971,5.0
5.0 ug/mL,12.82,3130134.09971,5.0
5.0 ug/mL,12.84,3130134.09971,5.0
5.0 ug/mL,12.86,3130134.09971,5.0
5.0 ug/mL,12.88,3130134.09971,5.0
5.0 ug/mL,12.9,3130134.09971,5.0
5.0 ug/mL,12.92,3130134.09971,5.0
5.0 ug/mL,12.94,3130134.09971,5.0
5.0 ug/mL,12.96,3130134.09971,5.0
5.0 ug/mL,12.98,3130134.09971,5.0
5.0 ug/mL,13.0,3130134.09971,5.0
5.0 ug/mL,13.02,3130134.09971,5.0
5.0 ug/mL,13.040000000000001,3130134.09971,5.0
5.0 ug/mL,13.06,3130134.09971,5.0
5.0 ug/mL,13.08,3130134.09971,5.0
5.0 ug/mL,13.1,3130134.09971,5.0
5.0 ug/mL,13.120000000000001,3130134.09971,5.0
5.0 ug/mL,13.14,3130134.09971,5.0
5.0 ug/mL,13.16,3130134.09971,5.0
5.0 ug/mL,13.18,3130134.09971,5.0
5.0 ug/mL,13.200000000000001,3130134.09971,5.0
5.0 ug/mL,13.22,3130134.09971,5.0
5.0 ug/mL,13.24,3130134.09971,5.0
5.0 ug/mL,13.26,3130134.09971,5.0
5.0 ug/mL,13.280000000000001,3130134.09971,5.0
5.0 ug/mL,13.3,3130134.09971,5.0
5.0 ug/mL,13.32,3130134.09971,5.0
5.0 ug/mL,13.34,3130134.09971,5.0
5.0 ug/mL,13.36,3130134.09971,5.0
5.0 ug/mL,13.38,3130134.09971,5.0
5.0 ug/mL,13.4,3130134.09971,5.0
5.0 ug/mL,13.42,3130134.09971,5.0
5.0 ug/mL,13.44,3130134.09971,5.0
5.0 ug/mL,13.46,3130134.09971,5.0
5.0 ug/mL,13.48,3130134.09971,5.0
5.0 ug/mL,13.5,3130134.09971,5.0
5.0 ug/mL,13.52,3130134.09971,5.0
5.0 ug/mL,13.540000000000001,3130134.09971,5.0
5.0 ug/mL,13.56,3130134.09971,5.0
5.0 ug/mL,13.58,3130134.09971,5.0
5.0 ug/mL,13.6,3130134.09971,5.0
5.0 ug/mL,13.620000000000001,3130134.09971,5.0
5.0 ug/mL,13.64,3130134.09971,5.0
5.0 ug/mL,13.66,3130134.09971,5.0
5.0 ug/mL,13.68,3130134.09971,5.0
5.0 ug/mL,13.700000000000001,3130134.09971,5.0
5.0 ug/mL,13.72,3130134.09971,5.0
5.0 ug/mL,13.74,3130134.09971,5.0
5.0 ug/mL,13.76,3130134.09971,5.0
5.0 ug/mL,13.780000000000001,3130134.09971,5.0
5.0 ug/mL,13.8,3130134.09971,5.0
5.0 ug/mL,13.82,3130134.09971,5.0
5.0 ug/mL,13.84,3130134.09971,5.0
5.0 ug/mL,13.86,3130134.09971,5.0
5.0 ug/mL,13.88,3130134.09971,5.0
5.0 ug/mL,13.9,3130134.09971,5.0
5.0 ug/mL,13.92,3130134.09971,5.0
5.0 ug/mL,13.94,3130134.09971,5.0
5.0 ug/mL,13.96,3130134.09971,5.0
5.0 ug/mL,13.98,3130134.09971,5.0
5.0 ug/mL,14.0,3130134.09971,5.0
5.0 ug/mL,14.02,3130134.09971,5.0
5.0 ug/mL,14.040000000000001,3130134.09971,5.0
5.0 ug/mL,14.06,3130134.09971,5.0
5.0 ug/mL,14.08,3130134.09971,5.0
5.0 ug/mL,14.1,3130134.09971,5.0
5.0 ug/mL,14.120000000000001,3130134.09971,5.0
5.0 ug/mL,14.14,3130134.09971,5.0
5.0 ug/mL,14.16,3130134.09971,5.0
5.0 ug/mL,14.18,3130134.09971,5.0
5.0 ug/mL,14.200000000000001,3130134.09971,5.0
5.0 ug/mL,14.22,3130134.09971,5.0
5.0 ug/mL,14.24,3130134.09971,5.0
5.0 ug/mL,14.26,3130134.09971,5.0
5.0 ug/mL,14.280000000000001,3130134.09971,5.0
5.0 ug/mL,14.3,3130134.09971,5.0
5.0 ug/mL,14.32,3130134.09971,5.0
5.0 ug/mL,14.34,3130134.09971,5.0
5.0 ug/mL,14.36,3130134.09971,5.0
5.0 ug/mL,14.38,3130134.09971,5.0
5.0 ug/mL,14.4,3130134.09971,5.0
5.0 ug/mL,14.42,3130134.09971,5.0
5.0 ug/mL,14.44,3130134.09971,5.0
5.0 ug/mL,14.46,3130134.09971,5.0
5.0 ug/mL,14.48,3130134.09971,5.0
5.0 ug/mL,14.5,3130134.09971,5.0
5.0 ug/mL,14.52,3130134.09971,5.0
5.0 ug/mL,14.540000000000001,3130134.09971,5.0
5.0 ug/mL,14.56,3130134.09971,5.0
5.0 ug/mL,14.58,3130134.09971,5.0
5.0 ug/mL,14.6,3130134.09971,5.0
5.0 ug/mL,14.620000000000001,3130134.09971,5.0
5.0 ug/mL,14.64,3130134.09971,5.0
5.0 ug/mL,14.66,3130134.09971,5.0
5.0 ug/mL,14.68,3130134.09971,5.0
5.0 ug/mL,14.700000000000001,3130134.09971,5.0
5.0 ug/mL,14.72,3130134.09971,5.0
5.0 ug/mL,14.74,3130134.09971,5.0
5.0 ug/mL,14.76,3130134.09971,5.0
5.0 ug/mL,14.780000000000001,3130134.09971,5.0
5.0 ug/mL,14.8,3130134.09971,5.0
5.0 ug/mL,14.82,3130134.09971,5.0
5.0 ug/mL,14.84,3130134.09971,5.0
5.0 ug/mL,14.86,3130134.09971,5.0
5.0 ug/mL,14.88,3130134.09971,5.0
5.0 ug/mL,14.9,3130134.09971,5.0
5.0 ug/mL,14.92,3130134.09971,5.0
5.0 ug/mL,14.94,3130134.09971,5.0
5.0 ug/mL,14.96,3130134.09971,5.0
5.0 ug/mL,14.98,3130134.09971,5.0
5.0 ug/mL,15.0,3130134.09971,5.0
5.0 ug/mL,15.02,3130134.09971,5.0
5.0 ug/mL,15.040000000000001,3130134.09971,5.0
5.0 ug/mL,15.06,3130134.09971,5.0
5.0 ug/mL,15.08,3130134.09971,5.0
5.0 ug/mL,15.1,3130134.09971,5.0
5.0 ug/mL,15.120000000000001,3130134.09971,5.0
5.0 ug/mL,15.14,3130134.09971,5.0
5.0 ug/mL,15.16,3130134.09971,5.0
5.0 ug/mL,15.18,3130134.09971,5.0
5.0 ug/mL,15.200000000000001,3130134.09971,5.0
5.0 ug/mL,15.22,3130134.09971,5.0
5.0 ug/mL,15.24,3130134.09971,5.0
5.0 ug/mL,15.26,3130134.09971,5.0
5.0 ug/mL,15.280000000000001,3130134.09971,5.0
5.0 ug/mL,15.3,3130134.09971,5.0
5.0 ug/mL,15.32,3130134.09971,5.0
5.0 ug/mL,15.34,3130134.09971,5.0
5.0 ug/mL,15.36,3130134.09971,5.0
5.0 ug/mL,15.38,3130134.09971,5.0
5.0 ug/mL,15.4,3130134.09971,5.0
5.0 ug/mL,15.42,3130134.09971,5.0
5.0 ug/mL,15.44,3130134.09971,5.0
5.0 ug/mL,15.46,3130134.09971,5.0
5.0 ug/mL,15.48,3130134.09971,5.0
5.0 ug/mL,15.5,3130134.09971,5.0
5.0 ug/mL,15.52,3130134.09971,5.0
5.0 ug/mL,15.540000000000001,3130134.09971,5.0
5.0 ug/mL,15.56,3130134.09971,5.0
5.0 ug/mL,15.58,3130134.09971,5.0
5.0 ug/mL,15.6,3130134.09971,5.0
5.0 ug/mL,15.620000000000001,3130134.09971,5.0
5.0 ug/mL,15.64,3130134.09971,5.0
5.0 ug/mL,15.66,3130134.09971,5.0
5.0 ug/mL,15.68,3130134.09971,5.0
5.0 ug/mL,15.700000000000001,3130134.09971,5.0
5.0 ug/mL,15.72,3130134.09971,5.0
5.0 ug/mL,15.74,3130134.09971,5.0
5.0 ug/mL,15.76,3130134.09971,5.0
5.0 ug/mL,15.780000000000001,3130134.09971,5.0
5.0 ug/mL,15.8,3130134.09971,5.0
5.0 ug/mL,15.82,3130134.09971,5.0
5.0 ug/mL,15.84,3130134.09971,5.0
5.0 ug/mL,15.860000000000001,3130134.09971,5.0
5.0 ug/mL,15.88,3130134.09971,5.0
5.0 ug/mL,15.9,3130134.09971,5.0
5.0 ug/mL,15.92,3130134.09971,5.0
5.0 ug/mL,15.94,3130134.09971,5.0
5.0 ug/mL,15.96,3130134.09971,5.0
5.0 ug/mL,15.98,3130134.09971,5.0
5.0 ug/mL,16.0,3130134.09971,5.0
5.0 ug/mL,16.02,3130134.09971,5.0
5.0 ug/mL,16.04,3130134.09971,5.0
5.0 ug/mL,16.06,3130134.09971,5.0
5.0 ug/mL,16.080000000000002,3130134.09971,5.0
5.0 ug/mL,16.1,3130134.09971,5.0
5.0 ug/mL,16.12,3130134.09971,5.0
5.0 ug/mL,16.14,3130134.09971,5.0
5.0 ug/mL,16.16,3130134.09971,5.0
5.0 ug/mL,16.18,3130134.09971,5.0
5.0 ug/mL,16.2,3130134.09971,5.0
5.0 ug/mL,16.22,3130134.09971,5.0
5.0 ug/mL,16.240000000000002,3130134.09971,5.0
5.0 ug/mL,16.26,3130134.09971,5.0
5.0 ug/mL,16.28,3130134.09971,5.0
5.0 ug/mL,16.3,3130134.09971,5.0
5.0 ug/mL,16.32,3130134.09971,5.0
5.0 ug/mL,16.34,3130134.09971,5.0
5.0 ug/mL,16.36,3130134.09971,5.0
5.0 ug/mL,16.38,3130134.09971,5.0
5.0 ug/mL,16.4,3130134.09971,5.0
5.0 ug/mL,16.42,3130134.09971,5.0
5.0 ug/mL,16.44,3130134.09971,5.0
5.0 ug/mL,16.46,3130134.09971,5.0
5.0 ug/mL,16.48,3130134.09971,5.0
5.0 ug/mL,16.5,3130134.09971,5.0
5.0 ug/mL,16.52,3130134.09971,5.0
5.0 ug/mL,16.54,3130134.09971,5.0
5.0 ug/mL,16.56,3130134.09971,5.0
5.0 ug/mL,16.580000000000002,3130134.09971,5.0
5.0 ug/mL,16.6,3130134.09971,5.0
5.0 ug/mL,16.62,3130134.09971,5.0
5.0 ug/mL,16.64,3130134.09971,5.0
5.0 ug/mL,16.66,3130134.09971,5.0
5.0 ug/mL,16.68,3130134.09971,5.0
5.0 ug/mL,16.7,3130134.09971,5.0
5.0 ug/mL,16.72,3130134.09971,5.0
5.0 ug/mL,16.740000000000002,3130134.09971,5.0
5.0 ug/mL,16.76,3130134.09971,5.0
5.0 ug/mL,16.78,3130134.09971,5.0
5.0 ug/mL,16.8,3130134.09971,5.0
5.0 ug/mL,16.82,3130134.09971,5.0
5.0 ug/mL,16.84,3130134.09971,5.0
5.0 ug/mL,16.86,3130134.09971,5.0
5.0 ug/mL,16.88,3130134.09971,5.0
5.0 ug/mL,16.9,3130134.09971,5.0
5.0 ug/mL,16.92,3130134.09971,5.0
5.0 ug/mL,16.94,3130134.09971,5.0
5.0 ug/mL,16.96,3130134.09971,5.0
5.0 ug/mL,16.98,3130134.09971,5.0
5.0 ug/mL,17.0,3130134.09971,5.0
5.0 ug/mL,17.02,3130134.09971,5.0
5.0 ug/mL,17.04,3130134.09971,5.0
5.0 ug/mL,17.06,3130134.09971,5.0
5.0 ug/mL,17.080000000000002,3130134.09971,5.0
5.0 ug/mL,17.1,3130134.09971,5.0
5.0 ug/mL,17.12,3130134.09971,5.0
5.0 ug/mL,17.14,3130134.09971,5.0
5.0 ug/mL,17.16,3130134.09971,5.0
5.0 ug/mL,17.18,3130134.09971,5.0
5.0 ug/mL,17.2,3130134.09971,5.0
5.0 ug/mL,17.22,3130134.09971,5.0
5.0 ug/mL,17.240000000000002,3130134.09971,5.0
5.0 ug/mL,17.26,3130134.09971,5.0
5.0 ug/mL,17.28,3130134.09971,5.0
5.0 ug/mL,17.3,3130134.09971,5.0
5.0 ug/mL,17.32,3130134.09971,5.0
5.0 ug/mL,17.34,3130134.09971,5.0
5.0 ug/mL,17.36,3130134.09971,5.0
5.0 ug/mL,17.38,3130134.09971,5.0
5.0 ug/mL,17.400000000000002,3130134.09971,5.0
5.0 ug/mL,17.42,3130134.09971,5.0
5.0 ug/mL,17.44,3130134.09971,5.0
5.0 ug/mL,17.46,3130134.09971,5.0
5.0 ug/mL,17.48,3130134.09971,5.0
5.0 ug/mL,17.5,3130134.09971,5.0
5.0 ug/mL,17.52,3130134.09971,5.0
5.0 ug/mL,17.54,3130134.09971,5.0
5.0 ug/mL,17.56,3130134.09971,5.0
5.0 ug/mL,17.580000000000002,3130134.09971,5.0
5.0 ug/mL,17.6,3130134.09971,5.0
5.0 ug/mL,17.62,3130134.09971,5.0
5.0 ug/mL,17.64,3130134.09971,5.0
5.0 ug/mL,17.66,3130134.09971,5.0
5.0 ug/mL,17.68,3130134.09971,5.0
5.0 ug/mL,17.7,3130134.09971,5.0
5.0 ug/mL,17.72,3130134.09971,5.0
5.0 ug/mL,17.740000000000002,3130134.09971,5.0
5.0 ug/mL,17.76,3130134.09971,5.0
5.0 ug/mL,17.78,3130134.09971,5.0
5.0 ug/mL,17.8,3130134.09971,5.0
5.0 ug/mL,17.82,3130134.09971,5.0
5.0 ug/mL,17.84,3130134.09971,5.0
5.0 ug/mL,17.86,3130134.09971,5.0
5.0 ug/mL,17.88,3130134.09971,5.0
5.0 ug/mL,17.900000000000002,3130134.09971,5.0
5.0 ug/mL,17.92,3130134.09971,5.0
5.0 ug/mL,17.94,3130134.09971,5.0
5.0 ug/mL,17.96,3130134.09971,5.0
5.0 ug/mL,17.98,3130134.09971,5.0
5.0 ug/mL,18.0,3130134.09971,5.0
5.0 ug/mL,18.02,3130134.09971,5.0
5.0 ug/mL,18.04,3130134.09971,5.0
5.0 ug/mL,18.06,3130134.09971,5.0
5.0 ug/mL,18.080000000000002,3130134.09971,5.0
5.0 ug/mL,18.1,3130134.09971,5.0
5.0 ug/mL,18.12,3130134.09971,5.0
5.0 ug/mL,18.14,3130134.09971,5.0
5.0 ug/mL,18.16,3130134.09971,5.0
5.0 ug/mL,18.18,3130134.09971,5.0
5.0 ug/mL,18.2,3130134.09971,5.0
5.0 ug/mL,18.22,3130134.09971,5.0
5.0 ug/mL,18.240000000000002,3130134.09971,5.0
5.0 ug/mL,18.26,3130134.09971,5.0
5.0 ug/mL,18.28,3130134.09971,5.0
5.0 ug/mL,18.3,3130134.09971,5.0
5.0 ug/mL,18.32,3130134.09971,5.0
5.0 ug/mL,18.34,3130134.09971,5.0
5.0 ug/mL,18.36,3130134.09971,5.0
5.0 ug/mL,18.38,3130134.09971,5.0
5.0 ug/mL,18.400000000000002,3130134.09971,5.0
5.0 ug/mL,18.42,3130134.09971,5.0
5.0 ug/mL,18.44,3130134.09971,5.0
5.0 ug/mL,18.46,3130134.09971,5.0
5.0 ug/mL,18.48,3130134.09971,5.0
5.0 ug/mL,18.5,3130134.09971,5.0
5.0 ug/mL,18.52,3130134.09971,5.0
5.0 ug/mL,18.54,3130134.09971,5.0
5.0 ug/mL,18.56,3130134.09971,5.0
5.0 ug/mL,18.580000000000002,3130134.09971,5.0
5.0 ug/mL,18.6,3130134.09971,5.0
5.0 ug/mL,18.62,3130134.09971,5.0
5.0 ug/mL,18.64,3130134.09971,5.0
5.0 ug/mL,18.66,3130134.09971,5.0
5.0 ug/mL,18.68,3130134.09971,5.0
5.0 ug/mL,18.7,3130134.09971,5.0
5.0 ug/mL,18.72,3130134.09971,5.0
5.0 ug/mL,18.740000000000002,3130134.09971,5.0
5.0 ug/mL,18.76,3130134.09971,5.0
5.0 ug/mL,18.78,3130134.09971,5.0
5.0 ug/mL,18.8,3130134.09971,5.0
5.0 ug/mL,18.82,3130134.09971,5.0
5.0 ug/mL,18.84,3130134.09971,5.0
5.0 ug/mL,18.86,3130134.09971,5.0
5.0 ug/mL,18.88,3130134.09971,5.0
5.0 ug/mL,18.900000000000002,3130134.09971,5.0
5.0 ug/mL,18.92,3130134.09971,5.0
5.0 ug/mL,18.94,3130134.09971,5.0
5.0 ug/mL,18.96,3130134.09971,5.0
5.0 ug/mL,18.98,3130134.09971,5.0
5.0 ug/mL,19.0,3130134.09971,5.0
5.0 ug/mL,19.02,3130134.09971,5.0
5.0 ug/mL,19.04,3130134.09971,5.0
5.0 ug/mL,19.06,3130134.09971,5.0
5.0 ug/mL,19.080000000000002,3130134.09971,5.0
5.0 ug/mL,19.1,3130134.09971,5.0
5.0 ug/mL,19.12,3130134.09971,5.0
5.0 ug/mL,19.14,3130134.09971,5.0
5.0 ug/mL,19.16,3130134.09971,5.0
5.0 ug/mL,19.18,3130134.09971,5.0
5.0 ug/mL,19.2,3130134.09971,5.0
5.0 ug/mL,19.22,3130134.09971,5.0
5.0 ug/mL,19.240000000000002,3130134.09971,5.0
5.0 ug/mL,19.26,3130134.09971,5.0
5.0 ug/mL,19.28,3130134.09971,5.0
5.0 ug/mL,19.3,3130134.09971,5.0
5.0 ug/mL,19.32,3130134.09971,5.0
5.0 ug/mL,19.34,3130134.09971,5.0
5.0 ug/mL,19.36,3130134.09971,5.0
5.0 ug/mL,19.38,3130134.09971,5.0
5.0 ug/mL,19.400000000000002,3130134.09971,5.0
5.0 ug/mL,19.42,3130134.09971,5.0
5.0 ug/mL,19.44,3130134.09971,5.0
5.0 ug/mL,19.46,3130134.09971,5.0
5.0 ug/mL,19.48,3130134.09971,5.0
5.0 ug/mL,19.5,3130134.09971,5.0
5.0 ug/mL,19.52,3130134.09971,5.0
5.0 ug/mL,19.54,3130134.09971,5.0
5.0 ug/mL,19.56,3130134.09971,5.0
5.0 ug/mL,19.580000000000002,3130134.09971,5.0
5.0 ug/mL,19.6,3130134.09971,5.0
5.0 ug/mL,19.62,3130134.09971,5.0
5.0 ug/mL,19.64,3130134.09971,5.0
5.0 ug/mL,19.66,3130134.09971,5.0
5.0 ug/mL,19.68,3130134.09971,5.0
5.0 ug/mL,19.7,3130134.09971,5.0
5.0 ug/mL,19.72,3130134.09971,5.0
5.0 ug/mL,19.740000000000002,3130134.09971,5.0
5.0 ug/mL,19.76,3130134.09971,5.0
5.0 ug/mL,19.78,3130134.09971,5.0
5.0 ug/mL,19.8,3130134.09971,5.0
5.0 ug/mL,19.82,3130134.09971,5.0
5.0 ug/mL,19.84,3130134.09971,5.0
5.0 ug/mL,19.86,3130134.09971,5.0
5.0 ug/mL,19.88,3130134.09971,5.0
5.0 ug/mL,19.900000000000002,3130134.09971,5.0
5.0 ug/mL,19.92,3130134.09971,5.0
5.0 ug/mL,19.94,3130134.09971,5.0
5.0 ug/mL,19.96,3130134.09971,5.0
5.0 ug/mL,19.98,3130134.09971,5.0
5.0 ug/mL,20.0,3130134.09971,5.0
10.0 ug/mL,0.0,5335332.60632,10.0
10.0 ug/mL,0.02,5335332.60632,10.0
10.0 ug/mL,0.04,5335332.60632,10.0
10.0 ug/mL,0.06,5335332.60632,10.0
10.0 ug/mL,0.08,5335332.60632,10.0
10.0 ug/mL,0.1,5335332.60632,10.0
10.0 ug/mL,0.12,5335332.60632,10.0
10.0 ug/mL,0.14,5335332.60632,10.0
10.0 ug/mL,0.16,5335332.60632,10.0
10.0 ug/mL,0.18,5335332.60632,10.0
10.0 ug/mL,0.2,5335332.60632,10.0
10.0 ug/mL,0.22,5335332.60632,10.0
10.0 ug/mL,0.24,5335332.60632,10.0
10.0 ug/mL,0.26,5335332.60632,10.0
10.0 ug/mL,0.28,5335332.60632,10.0
10.0 ug/mL,0.3,5335332.60632,10.0
10.0 ug/mL,0.32,5335332.60632,10.0
10.0 ug/mL,0.34,5335332.60632,10.0
10.0 ug/mL,0.36,5335332.60632,10.0
10.0 ug/mL,0.38,5335332.60632,10.0
10.0 ug/mL,0.4,5335332.60632,10.0
10.0 ug/mL,0.42,5335332.60632,10.0
10.0 ug/mL,0.44,5335332.60632,10.0
10.0 ug/mL,0.46,5335332.60632,10.0
10.0 ug/mL,0.48,5335332.60632,10.0
10.0 ug/mL,0.5,5335332.60632,10.0
10.0 ug/mL,0.52,5335332.60632,10.0
10.0 ug/mL,0.54,5335332.60632,10.0
10.0 ug/mL,0.56,5335332.60632,10.0
10.0 ug/mL,0.58,5335332.60632,10.0
10.0 ug/mL,0.6,5335332.60632,10.0
10.0 ug/mL,0.62,5335332.60632,10.0
10.0 ug/mL,0.64,5335332.60632,10.0
10.0 ug/mL,0.66,5335332.60632,10.0
10.0 ug/mL,0.68,5335332.60632,10.0
10.0 ug/mL,0.7000000000000001,5335332.60632,10.0
10.0 ug/mL,0.72,5335332.60632,10.0
10.0 ug/mL,0.74,5335332.60632,10.0
10.0 ug/mL,0.76,5335332.60632,10.0
10.0 ug/mL,0.78,5335332.60632,10.0
10.0 ug/mL,0.8,5335332.60632,10.0
10.0 ug/mL,0.8200000000000001,5335332.60632,10.0
10.0 ug/mL,0.84,5335332.60632,10.0
10.0 ug/mL,0.86,5335332.60632,10.0
10.0 ug/mL,0.88,5335332.60632,10.0
10.0 ug/mL,0.9,5335332.60632,10.0
10.0 ug/mL,0.92,5335332.60632,10.0
10.0 ug/mL,0.9400000000000001,5335332.60632,10.0
10.0 ug/mL,0.96,5335332.60632,10.0
10.0 ug/mL,0.98,5335332.60632,10.0
10.0 ug/mL,1.0,5335332.60632,10.0
10.0 ug/mL,1.02,5335332.60632,10.0
10.0 ug/mL,1.04,5335332.60632,10.0
10.0 ug/mL,1.06,5335332.60632,10.0
10.0 ug/mL,1.08,5335332.60632,10.0
10.0 ug/mL,1.1,5335332.60632,10.0
10.0 ug/mL,1.12,5335332.60632,10.0
10.0 ug/mL,1.1400000000000001,5335332.60632,10.0
10.0 ug/mL,1.16,5335332.60632,10.0
10.0 ug/mL,1.18,5335332.60632,10.0
10.0 ug/mL,1.2,5335332.60632,10.0
10.0 ug/mL,1.22,5335332.60632,10.0
10.0 ug/mL,1.24,5335332.60632,10.0
10.0 ug/mL,1.26,5335332.60632,10.0
10.0 ug/mL,1.28,5335332.60632,10.0
10.0 ug/mL,1.3,5335332.60632,10.0
10.0 ug/mL,1.32,5335332.60632,10.0
10.0 ug/mL,1.34,5335332.60632,10.0
10.0 ug/mL,1.36,5335332.60632,10.0
10.0 ug/mL,1.3800000000000001,5335332.60632,10.0
10.0 ug/mL,1.4000000000000001,5335332.60632,10.0
10.0 ug/mL,1.42,5335332.60632,10.0
10.0 ug/mL,1.44,5335332.60632,10.0
10.0 ug/mL,1.46,5335332.60632,10.0
10.0 ug/mL,1.48,5335332.60632,10.0
10.0 ug/mL,1.5,5335332.60632,10.0
10.0 ug/mL,1.52,5335332.60632,10.0
10.0 ug/mL,1.54,5335332.60632,10.0
10.0 ug/mL,1.56,5335332.60632,10.0
10.0 ug/mL,1.58,5335332.60632,10.0
10.0 ug/mL,1.6,5335332.60632,10.0
10.0 ug/mL,1.62,5335332.60632,10.0
10.0 ug/mL,1.6400000000000001,5335332.60632,10.0
10.0 ug/mL,1.6600000000000001,5335332.60632,10.0
10.0 ug/mL,1.68,5335332.60632,10.0
10.0 ug/mL,1.7,5335332.60632,10.0
10.0 ug/mL,1.72,5335332.60632,10.0
10.0 ug/mL,1.74,5335332.60632,10.0
