Concentration,Time_min,RFU_Interpolated,Concentration [ug/mL]
0.625 ug/mL,18.45,11184.8,0.625
0.625 ug/mL,18.48,11184.8,0.625
0.625 ug/mL,18.509999999999998,11184.8,0.625
0.625 ug/mL,18.54,11184.8,0.625
0.625 ug/mL,18.57,11184.8,0.625
0.625 ug/mL,18.599999999999998,11184.8,0.625
0.625 ug/mL,18.63,11184.8,0.625
0.625 ug/mL,18.66,11184.8,0.625
0.625 ug/mL,18.689999999999998,11184.8,0.625
0.625 ug/mL,18.72,11184.8,0.625
0.625 ug/mL,18.75,11184.8,0.625
0.625 ug/mL,18.779999999999998,11184.8,0.625
0.625 ug/mL,18.81,11184.8,0.625
0.625 ug/mL,18.84,11184.8,0.625
0.625 ug/mL,18.87,11184.8,0.625
0.625 ug/mL,18.9,11184.8,0.625
0.625 ug/mL,18.93,11184.8,0.625
0.625 ug/mL,18.96,11184.8,0.625
0.625 ug/mL,18.99,11184.8,0.625
0.625 ug/mL,19.02,11184.8,0.625
0.625 ug/mL,19.05,11184.8,0.625
0.625 ug/mL,19.08,11184.8,0.625
0.625 ug/mL,19.11,11184.8,0.625
0.625 ug/mL,19.14,11184.8,0.625
0.625 ug/mL,19.169999999999998,11184.8,0.625
0.625 ug/mL,19.2,11184.8,0.625
0.625 ug/mL,19.23,11184.8,0.625
0.625 ug/mL,19.259999999999998,11184.8,0.625
0.625 ug/mL,19.29,11184.8,0.625
0.625 ug/mL,19.32,11184.8,0.625
0.625 ug/mL,19.349999999999998,11184.8,0.625
0.625 ug/mL,19.38,11184.8,0.625
0.625 ug/mL,19.41,11184.8,0.625
0.625 ug/mL,19.439999999999998,11184.8,0.625
0.625 ug/mL,19.47,11184.8,0.625
0.625 ug/mL,19.5,11184.8,0.625
0.625 ug/mL,19.529999999999998,11184.8,0.625
0.625 ug/mL,19.56,11184.8,0.625
0.625 ug/mL,19.59,11184.8,0.625
0.625 ug/mL,19.62,11184.8,0.625
0.625 ug/mL,19.65,11184.8,0.625
0.625 ug/mL,19.68,11184.8,0.625
0.625 ug/mL,19.71,11184.8,0.625
0.625 ug/mL,19.74,11184.8,0.625
0.625 ug/mL,19.77,11184.8,0.625
0.625 ug/mL,19.8,11184.8,0.625
0.625 ug/mL,19.83,11184.8,0.625
0.625 ug/mL,19.86,11184.8,0.625
0.625 ug/mL,19.89,11184.8,0.625
0.625 ug/mL,19.919999999999998,11184.8,0.625
0.625 ug/mL,19.95,11184.8,0.625
0.625 ug/mL,19.98,11184.8,0.625
0.625 ug/mL,20.009999999999998,11184.8,0.625
0.625 ug/mL,20.04,11184.8,0.625
0.625 ug/mL,20.07,11184.8,0.625
0.625 ug/mL,20.099999999999998,11184.8,0.625
0.625 ug/mL,20.13,11184.8,0.625
0.625 ug/mL,20.16,11184.8,0.625
0.625 ug/mL,20.189999999999998,11184.8,0.625
0.625 ug/mL,20.22,11184.8,0.625
0.625 ug/mL,20.25,11184.8,0.625
0.625 ug/mL,20.279999999999998,11184.8,0.625
0.625 ug/mL,20.31,11184.8,0.625
0.625 ug/mL,20.34,11184.8,0.625
0.625 ug/mL,20.37,11184.8,0.625
0.625 ug/mL,20.4,11184.8,0.625
0.625 ug/mL,20.43,11184.8,0.625
0.625 ug/mL,20.46,11184.8,0.625
0.625 ug/mL,20.49,11184.8,0.625
0.625 ug/mL,20.52,11184.8,0.625
0.625 ug/mL,20.55,11184.8,0.625
0.625 ug/mL,20.58,11184.8,0.625
0.625 ug/mL,20.61,11184.8,0.625
0.625 ug/mL,20.64,11184.8,0.625
0.625 ug/mL,20.669999999999998,11184.8,0.625
0.625 ug/mL,20.7,11184.8,0.625
0.625 ug/mL,20.73,11184.8,0.625
0.625 ug/mL,20.759999999999998,11184.8,0.625
0.625 ug/mL,20.79,11184.8,0.625
0.625 ug/mL,20.82,11184.8,0.625
0.625 ug/mL,20.849999999999998,11184.8,0.625
0.625 ug/mL,20.88,11184.8,0.625
0.625 ug/mL,20.91,11184.8,0.625
0.625 ug/mL,20.939999999999998,11184.8,0.625
0.625 ug/mL,20.97,11184.8,0.625
0.625 ug/mL,21.0,11184.8,0.625
0.625 ug/mL,21.029999999999998,11184.8,0.625
0.625 ug/mL,21.06,11184.8,0.625
0.625 ug/mL,21.09,11184.8,0.625
0.625 ug/mL,21.119999999999997,11184.8,0.625
0.625 ug/mL,21.15,11184.8,0.625
0.625 ug/mL,21.18,11184.8,0.625
0.625 ug/mL,21.21,11184.8,0.625
0.625 ug/mL,21.24,11184.8,0.625
0.625 ug/mL,21.27,11184.8,0.625
0.625 ug/mL,21.3,11184.8,0.625
0.625 ug/mL,21.33,11184.8,0.625
0.625 ug/mL,21.36,11184.8,0.625
0.625 ug/mL,21.39,11184.8,0.625
0.625 ug/mL,21.419999999999998,11184.8,0.625
0.625 ug/mL,21.45,11184.8,0.625
0.625 ug/mL,21.48,11184.8,0.625
0.625 ug/mL,21.509999999999998,11184.8,0.625
0.625 ug/mL,21.54,11184.8,0.625
0.625 ug/mL,21.57,11184.8,0.625
0.625 ug/mL,21.599999999999998,11184.8,0.625
0.625 ug/mL,21.63,11184.8,0.625
0.625 ug/mL,21.66,11184.8,0.625
0.625 ug/mL,21.689999999999998,11184.8,0.625
0.625 ug/mL,21.72,11184.8,0.625
0.625 ug/mL,21.75,11184.8,0.625
0.625 ug/mL,21.779999999999998,11184.8,0.625
0.625 ug/mL,21.81,11184.8,0.625
0.625 ug/mL,21.84,11184.8,0.625
0.625 ug/mL,21.869999999999997,11184.8,0.625
0.625 ug/mL,21.9,11184.8,0.625
0.625 ug/mL,21.93,11184.8,0.625
0.625 ug/mL,21.96,11184.8,0.625
0.625 ug/mL,21.99,11184.8,0.625
0.625 ug/mL,22.02,11184.8,0.625
0.625 ug/mL,22.05,11184.8,0.625
0.625 ug/mL,22.08,11184.8,0.625
0.625 ug/mL,22.11,11184.8,0.625
0.625 ug/mL,22.14,11184.8,0.625
0.625 ug/mL,22.169999999999998,11184.8,0.625
0.625 ug/mL,22.2,11184.8,0.625
0.625 ug/mL,22.23,11184.8,0.625
0.625 ug/mL,22.259999999999998,11184.8,0.625
0.625 ug/mL,22.29,11184.8,0.625
0.625 ug/mL,22.32,11184.8,0.625
0.625 ug/mL,22.349999999999998,11184.8,0.625
0.625 ug/mL,22.38,11184.8,0.625
0.625 ug/mL,22.41,11184.8,0.625
0.625 ug/mL,22.439999999999998,11184.8,0.625
0.625 ug/mL,22.47,11184.8,0.625
0.625 ug/mL,22.5,11184.8,0.625
0.625 ug/mL,22.529999999999998,11184.8,0.625
0.625 ug/mL,22.56,11184.8,0.625
0.625 ug/mL,22.59,11184.8,0.625
0.625 ug/mL,22.619999999999997,11184.8,0.625
0.625 ug/mL,22.65,11184.8,0.625
0.625 ug/mL,22.68,11184.8,0.625
0.625 ug/mL,22.71,11184.8,0.625
0.625 ug/mL,22.74,11184.8,0.625
0.625 ug/mL,22.77,11184.8,0.625
0.625 ug/mL,22.8,11184.8,0.625
0.625 ug/mL,22.83,11184.8,0.625
0.625 ug/mL,22.86,11184.8,0.625
0.625 ug/mL,22.89,11184.8,0.625
0.625 ug/mL,22.919999999999998,11184.8,0.625
0.625 ug/mL,22.95,11184.8,0.625
0.625 ug/mL,22.98,11184.8,0.625
0.625 ug/mL,23.009999999999998,11184.8,0.625
0.625 ug/mL,23.04,11184.8,0.625
0.625 ug/mL,23.07,11184.8,0.625
0.625 ug/mL,23.099999999999998,11184.8,0.625
0.625 ug/mL,23.13,11184.8,0.625
0.625 ug/mL,23.16,11184.8,0.625
0.625 ug/mL,23.189999999999998,11184.8,0.625
0.625 ug/mL,23.22,11184.8,0.625
0.625 ug/mL,23.25,11184.8,0.625
0.625 ug/mL,23.279999999999998,11184.8,0.625
0.625 ug/mL,23.31,11184.8,0.625
0.625 ug/mL,23.34,11184.8,0.625
0.625 ug/mL,23.369999999999997,11184.8,0.625
0.625 ug/mL,23.4,11184.8,0.625
0.625 ug/mL,23.43,11184.8,0.625
0.625 ug/mL,23.46,11184.8,0.625
0.625 ug/mL,23.49,11184.8,0.625
0.625 ug/mL,23.52,11184.8,0.625
0.625 ug/mL,23.55,11184.8,0.625
0.625 ug/mL,23.58,11184.8,0.625
0.625 ug/mL,23.61,11184.8,0.625
0.625 ug/mL,23.64,11184.8,0.625
0.625 ug/mL,23.669999999999998,11184.8,0.625
0.625 ug/mL,23.7,11184.8,0.625
0.625 ug/mL,23.73,11184.8,0.625
0.625 ug/mL,23.759999999999998,11184.8,0.625
0.625 ug/mL,23.79,11184.8,0.625
0.625 ug/mL,23.82,11184.8,0.625
0.625 ug/mL,23.849999999999998,11184.8,0.625
0.625 ug/mL,23.88,11184.8,0.625
0.625 ug/mL,23.91,11184.8,0.625
0.625 ug/mL,23.939999999999998,11184.8,0.625
0.625 ug/mL,23.97,11184.8,0.625
0.625 ug/mL,24.0,11184.8,0.625
0.625 ug/mL,24.029999999999998,11184.8,0.625
0.625 ug/mL,24.06,11184.8,0.625
0.625 ug/mL,24.09,11184.8,0.625
0.625 ug/mL,24.119999999999997,11184.8,0.625
0.625 ug/mL,24.15,11184.8,0.625
0.625 ug/mL,24.18,11184.8,0.625
0.625 ug/mL,24.21,11184.8,0.625
0.625 ug/mL,24.24,11184.8,0.625
0.625 ug/mL,24.27,11184.8,0.625
0.625 ug/mL,24.3,11184.8,0.625
0.625 ug/mL,24.33,11184.8,0.625
0.625 ug/mL,24.36,11184.8,0.625
0.625 ug/mL,24.39,11184.8,0.625
0.625 ug/mL,24.419999999999998,11184.8,0.625
0.625 ug/mL,24.45,11184.8,0.625
0.625 ug/mL,24.48,11184.8,0.625
0.625 ug/mL,24.509999999999998,11184.8,0.625
0.625 ug/mL,24.54,11184.8,0.625
0.625 ug/mL,24.57,11184.8,0.625
0.625 ug/mL,24.599999999999998,11184.8,0.625
0.625 ug/mL,24.63,11184.8,0.625
0.625 ug/mL,24.66,11184.8,0.625
0.625 ug/mL,24.689999999999998,11184.8,0.625
0.625 ug/mL,24.72,11184.8,0.625
0.625 ug/mL,24.75,11184.8,0.625
0.625 ug/mL,24.779999999999998,11184.8,0.625
0.625 ug/mL,24.81,11184.8,0.625
0.625 ug/mL,24.84,11184.8,0.625
0.625 ug/mL,24.869999999999997,11184.8,0.625
0.625 ug/mL,24.9,11184.8,0.625
0.625 ug/mL,24.93,11184.8,0.625
0.625 ug/mL,24.96,11184.8,0.625
0.625 ug/mL,24.99,11184.8,0.625
0.625 ug/mL,25.02,11184.8,0.625
0.625 ug/mL,25.05,11184.8,0.625
0.625 ug/mL,25.08,11184.8,0.625
0.625 ug/mL,25.11,11184.8,0.625
0.625 ug/mL,25.14,11184.8,0.625
0.625 ug/mL,25.169999999999998,11184.8,0.625
0.625 ug/mL,25.2,11184.8,0.625
0.625 ug/mL,25.23,11184.8,0.625
0.625 ug/mL,25.259999999999998,11184.8,0.625
0.625 ug/mL,25.29,11184.8,0.625
0.625 ug/mL,25.32,11184.8,0.625
0.625 ug/mL,25.349999999999998,11184.8,0.625
0.625 ug/mL,25.38,11184.8,0.625
0.625 ug/mL,25.41,11184.8,0.625
0.625 ug/mL,25.439999999999998,11184.8,0.625
0.625 ug/mL,25.47,11184.8,0.625
0.625 ug/mL,25.5,11184.8,0.625
0.625 ug/mL,25.529999999999998,11184.8,0.625
0.625 ug/mL,25.56,11184.8,0.625
0.625 ug/mL,25.59,11184.8,0.625
0.625 ug/mL,25.619999999999997,11184.8,0.625
0.625 ug/mL,25.65,11184.8,0.625
0.625 ug/mL,25.68,11184.8,0.625
0.625 ug/mL,25.709999999999997,11184.8,0.625
0.625 ug/mL,25.74,11184.8,0.625
0.625 ug/mL,25.77,11184.8,0.625
0.625 ug/mL,25.8,11184.8,0.625
0.625 ug/mL,25.83,11184.8,0.625
0.625 ug/mL,25.86,11184.8,0.625
0.625 ug/mL,25.89,11184.8,0.625
0.625 ug/mL,25.919999999999998,11184.8,0.625
0.625 ug/mL,25.95,11184.8,0.625
0.625 ug/mL,25.98,11184.8,0.625
0.625 ug/mL,26.009999999999998,11184.8,0.625
0.625 ug/mL,26.04,11184.8,0.625
0.625 ug/mL,26.07,11184.8,0.625
0.625 ug/mL,26.099999999999998,11184.8,0.625
0.625 ug/mL,26.13,11184.8,0.625
0.625 ug/mL,26.16,11184.8,0.625
0.625 ug/mL,26.189999999999998,11184.8,0.625
0.625 ug/mL,26.22,11184.8,0.625
0.625 ug/mL,26.25,11184.8,0.625
0.625 ug/mL,26.279999999999998,11184.8,0.625
0.625 ug/mL,26.31,11184.8,0.625
0.625 ug/mL,26.34,11184.8,0.625
0.625 ug/mL,26.369999999999997,11184.8,0.625
0.625 ug/mL,26.4,11184.8,0.625
0.625 ug/mL,26.43,11184.8,0.625
0.625 ug/mL,26.459999999999997,11184.8,0.625
0.625 ug/mL,26.49,11184.8,0.625
0.625 ug/mL,26.52,11184.8,0.625
0.625 ug/mL,26.55,11184.8,0.625
0.625 ug/mL,26.58,11184.8,0.625
0.625 ug/mL,26.61,11184.8,0.625
0.625 ug/mL,26.64,11184.8,0.625
0.625 ug/mL,26.669999999999998,11184.8,0.625
0.625 ug/mL,26.7,11184.8,0.625
0.625 ug/mL,26.73,11184.8,0.625
0.625 ug/mL,26.759999999999998,11184.8,0.625
0.625 ug/mL,26.79,11184.8,0.625
0.625 ug/mL,26.82,11184.8,0.625
0.625 ug/mL,26.849999999999998,11184.8,0.625
0.625 ug/mL,26.88,11184.8,0.625
0.625 ug/mL,26.91,11184.8,0.625
0.625 ug/mL,26.939999999999998,11184.8,0.625
0.625 ug/mL,26.97,11184.8,0.625
0.625 ug/mL,27.0,11184.8,0.625
0.625 ug/mL,27.029999999999998,11184.8,0.625
0.625 ug/mL,27.06,11184.8,0.625
0.625 ug/mL,27.09,11184.8,0.625
0.625 ug/mL,27.119999999999997,11184.8,0.625
0.625 ug/mL,27.15,11184.8,0.625
0.625 ug/mL,27.18,11184.8,0.625
0.625 ug/mL,27.209999999999997,11184.8,0.625
0.625 ug/mL,27.24,11184.8,0.625
0.625 ug/mL,27.27,11184.8,0.625
0.625 ug/mL,27.3,11184.8,0.625
0.625 ug/mL,27.33,11184.8,0.625
0.625 ug/mL,27.36,11184.8,0.625
0.625 ug/mL,27.39,11184.8,0.625
0.625 ug/mL,27.419999999999998,11184.8,0.625
0.625 ug/mL,27.45,11184.8,0.625
0.625 ug/mL,27.48,11184.8,0.625
0.625 ug/mL,27.509999999999998,11184.8,0.625
0.625 ug/mL,27.54,11184.8,0.625
0.625 ug/mL,27.57,11184.8,0.625
0.625 ug/mL,27.599999999999998,11184.8,0.625
0.625 ug/mL,27.63,11184.8,0.625
0.625 ug/mL,27.66,11184.8,0.625
0.625 ug/mL,27.689999999999998,11184.8,0.625
0.625 ug/mL,27.72,11184.8,0.625
0.625 ug/mL,27.75,11184.8,0.625
0.625 ug/mL,27.779999999999998,11184.8,0.625
0.625 ug/mL,27.81,11184.8,0.625
0.625 ug/mL,27.84,11184.8,0.625
0.625 ug/mL,27.869999999999997,11184.8,0.625
0.625 ug/mL,27.9,11184.8,0.625
0.625 ug/mL,27.93,11184.8,0.625
0.625 ug/mL,27.959999999999997,11184.8,0.625
0.625 ug/mL,27.99,11184.8,0.625
0.625 ug/mL,28.02,11184.8,0.625
0.625 ug/mL,28.05,11184.8,0.625
0.625 ug/mL,28.08,11184.8,0.625
0.625 ug/mL,28.11,11184.8,0.625
0.625 ug/mL,28.14,11184.8,0.625
0.625 ug/mL,28.169999999999998,11184.8,0.625
0.625 ug/mL,28.2,11184.8,0.625
0.625 ug/mL,28.23,11184.8,0.625
0.625 ug/mL,28.259999999999998,11184.8,0.625
0.625 ug/mL,28.29,11184.8,0.625
0.625 ug/mL,28.32,11184.8,0.625
0.625 ug/mL,28.349999999999998,11184.8,0.625
0.625 ug/mL,28.38,11184.8,0.625
0.625 ug/mL,28.41,11184.8,0.625
0.625 ug/mL,28.439999999999998,11184.8,0.625
0.625 ug/mL,28.47,11184.8,0.625
0.625 ug/mL,28.5,11184.8,0.625
0.625 ug/mL,28.529999999999998,11184.8,0.625
0.625 ug/mL,28.56,11184.8,0.625
0.625 ug/mL,28.59,11184.8,0.625
0.625 ug/mL,28.619999999999997,11184.8,0.625
0.625 ug/mL,28.65,11184.8,0.625
0.625 ug/mL,28.68,11184.8,0.625
0.625 ug/mL,28.709999999999997,11184.8,0.625
0.625 ug/mL,28.74,11184.8,0.625
0.625 ug/mL,28.77,11184.8,0.625
0.625 ug/mL,28.799999999999997,11184.8,0.625
0.625 ug/mL,28.83,11184.8,0.625
0.625 ug/mL,28.86,11184.8,0.625
0.625 ug/mL,28.89,11184.8,0.625
0.625 ug/mL,28.919999999999998,11184.8,0.625
0.625 ug/mL,28.95,11184.8,0.625
0.625 ug/mL,28.98,11184.8,0.625
0.625 ug/mL,29.009999999999998,11184.8,0.625
0.625 ug/mL,29.04,11184.8,0.625
0.625 ug/mL,29.07,11184.8,0.625
0.625 ug/mL,29.099999999999998,11184.8,0.625
0.625 ug/mL,29.13,11184.8,0.625
0.625 ug/mL,29.16,11184.8,0.625
0.625 ug/mL,29.189999999999998,11184.8,0.625
0.625 ug/mL,29.22,11184.8,0.625
0.625 ug/mL,29.25,11184.8,0.625
0.625 ug/mL,29.279999999999998,11184.8,0.625
0.625 ug/mL,29.31,11184.8,0.625
0.625 ug/mL,29.34,11184.8,0.625
0.625 ug/mL,29.369999999999997,11184.8,0.625
0.625 ug/mL,29.4,11184.8,0.625
0.625 ug/mL,29.43,11184.8,0.625
0.625 ug/mL,29.459999999999997,11184.8,0.625
0.625 ug/mL,29.49,11184.8,0.625
0.625 ug/mL,29.52,11184.8,0.625
0.625 ug/mL,29.549999999999997,11184.8,0.625
0.625 ug/mL,29.58,11184.8,0.625
0.625 ug/mL,29.61,11184.8,0.625
0.625 ug/mL,29.64,11184.8,0.625
0.625 ug/mL,29.669999999999998,11184.8,0.625
0.625 ug/mL,29.7,11184.8,0.625
0.625 ug/mL,29.73,11184.8,0.625
0.625 ug/mL,29.759999999999998,11184.8,0.625
0.625 ug/mL,29.79,11184.8,0.625
0.625 ug/mL,29.82,11184.8,0.625
0.625 ug/mL,29.849999999999998,11184.8,0.625
0.625 ug/mL,29.88,11184.8,0.625
0.625 ug/mL,29.91,11184.8,0.625
0.625 ug/mL,29.939999999999998,11184.8,0.625
0.625 ug/mL,29.97,11184.8,0.625
0.625 ug/mL,30.0,11184.8,0.625
1.25 ug/mL,0.0,4738.761904761902,1.25
1.25 ug/mL,0.03,4797.741476190473,1.25
1.25 ug/mL,0.06,4856.721047619045,1.25
1.25 ug/mL,0.09,4915.700619047616,1.25
1.25 ug/mL,0.12,4974.680190476188,1.25
1.25 ug/mL,0.15,5033.659761904759,1.25
1.25 ug/mL,0.18,5092.639333333331,1.25
1.25 ug/mL,0.21,5151.618904761902,1.25
1.25 ug/mL,0.24,5210.598476190474,1.25
1.25 ug/mL,0.27,5269.578047619045,1.25
1.25 ug/mL,0.3,5328.557619047617,1.25
1.25 ug/mL,0.32999999999999996,5387.537190476188,1.25
1.25 ug/mL,0.36,5446.516761904759,1.25
1.25 ug/mL,0.39,5505.496333333331,1.25
1.25 ug/mL,0.42,5564.475904761902,1.25
1.25 ug/mL,0.44999999999999996,5623.455476190474,1.25
1.25 ug/mL,0.48,5682.435047619045,1.25
1.25 ug/mL,0.51,5741.414619047617,1.25
1.25 ug/mL,0.54,5800.394190476188,1.25
1.25 ug/mL,0.57,5859.373761904759,1.25
1.25 ug/mL,0.6,5918.353333333331,1.25
1.25 ug/mL,0.63,5977.332904761903,1.25
1.25 ug/mL,0.6599999999999999,6036.312476190474,1.25
1.25 ug/mL,0.69,6095.292047619045,1.25
1.25 ug/mL,0.72,6154.271619047617,1.25
1.25 ug/mL,0.75,6213.251190476189,1.25
1.25 ug/mL,0.78,6272.23076190476,1.25
1.25 ug/mL,0.8099999999999999,6331.210333333331,1.25
1.25 ug/mL,0.84,6390.189904761903,1.25
1.25 ug/mL,0.87,6449.169476190474,1.25
1.25 ug/mL,0.8999999999999999,6508.149047619045,1.25
1.25 ug/mL,0.9299999999999999,6567.128619047617,1.25
1.25 ug/mL,0.96,6626.108190476189,1.25
1.25 ug/mL,0.99,6685.08776190476,1.25
1.25 ug/mL,1.02,6744.067333333331,1.25
1.25 ug/mL,1.05,6803.046904761903,1.25
1.25 ug/mL,1.08,6862.026476190475,1.25
1.25 ug/mL,1.1099999999999999,6921.006047619045,1.25
1.25 ug/mL,1.14,6979.985619047617,1.25
1.25 ug/mL,1.17,7038.965190476189,1.25
1.25 ug/mL,1.2,7097.94476190476,1.25
1.25 ug/mL,1.23,7156.924333333331,1.25
1.25 ug/mL,1.26,7215.903904761903,1.25
1.25 ug/mL,1.29,7274.8834761904745,1.25
1.25 ug/mL,1.3199999999999998,7333.863047619045,1.25
1.25 ug/mL,1.3499999999999999,7392.842619047617,1.25
1.25 ug/mL,1.38,7451.822190476189,1.25
1.25 ug/mL,1.41,7510.80176190476,1.25
1.25 ug/mL,1.44,7569.781333333331,1.25
1.25 ug/mL,1.47,7628.760904761903,1.25
1.25 ug/mL,1.5,7687.7404761904745,1.25
1.25 ug/mL,1.53,7746.720047619046,1.25
1.25 ug/mL,1.56,7805.6996190476175,1.25
1.25 ug/mL,1.5899999999999999,7864.6791904761885,1.25
1.25 ug/mL,1.6199999999999999,7923.6587619047605,1.25
1.25 ug/mL,1.65,7982.6383333333315,1.25
1.25 ug/mL,1.68,8041.6179047619025,1.25
1.25 ug/mL,1.71,8100.5974761904745,1.25
1.25 ug/mL,1.74,8159.577047619046,1.25
1.25 ug/mL,1.77,8218.556619047617,1.25
1.25 ug/mL,1.7999999999999998,8277.536190476188,1.25
1.25 ug/mL,1.8299999999999998,8336.51576190476,1.25
1.25 ug/mL,1.8599999999999999,8395.495333333332,1.25
1.25 ug/mL,1.89,8454.474904761903,1.25
1.25 ug/mL,1.92,8513.454476190474,1.25
1.25 ug/mL,1.95,8572.434047619046,1.25
1.25 ug/mL,1.98,8631.413619047617,1.25
1.25 ug/mL,2.01,8690.393190476188,1.25
1.25 ug/mL,2.04,8749.37276190476,1.25
1.25 ug/mL,2.07,8808.352333333332,1.25
1.25 ug/mL,2.1,8867.331904761904,1.25
1.25 ug/mL,2.13,8926.311476190474,1.25
1.25 ug/mL,2.16,8985.291047619046,1.25
1.25 ug/mL,2.19,9044.270619047616,1.25
1.25 ug/mL,2.2199999999999998,9103.250190476188,1.25
1.25 ug/mL,2.25,9162.22976190476,1.25
1.25 ug/mL,2.28,9221.209333333332,1.25
1.25 ug/mL,2.31,9280.188904761904,1.25
1.25 ug/mL,2.34,9339.168476190474,1.25
1.25 ug/mL,2.37,9398.148047619046,1.25
1.25 ug/mL,2.4,9457.127619047616,1.25
1.25 ug/mL,2.4299999999999997,9516.107190476188,1.25
1.25 ug/mL,2.46,9575.08676190476,1.25
1.25 ug/mL,2.4899999999999998,9634.066333333332,1.25
1.25 ug/mL,2.52,9693.045904761904,1.25
1.25 ug/mL,2.55,9752.025476190474,1.25
1.25 ug/mL,2.58,9811.005047619046,1.25
1.25 ug/mL,2.61,9869.984619047616,1.25
1.25 ug/mL,2.6399999999999997,9928.964190476188,1.25
1.25 ug/mL,2.67,9987.94376190476,1.25
1.25 ug/mL,2.6999999999999997,10046.923333333332,1.25
1.25 ug/mL,2.73,10105.902904761904,1.25
1.25 ug/mL,2.76,10164.882476190474,1.25
1.25 ug/mL,2.79,10223.862047619046,1.25
1.25 ug/mL,2.82,10282.841619047616,1.25
1.25 ug/mL,2.85,10341.821190476188,1.25
1.25 ug/mL,2.88,10400.80076190476,1.25
1.25 ug/mL,2.9099999999999997,10459.780333333332,1.25
1.25 ug/mL,2.94,10518.759904761904,1.25
1.25 ug/mL,2.9699999999999998,10577.739476190476,1.25
1.25 ug/mL,3.0,10636.719047619048,1.25
1.25 ug/mL,3.03,10695.698619047618,1.25
1.25 ug/mL,3.06,10754.67819047619,1.25
1.25 ug/mL,3.09,10813.65776190476,1.25
1.25 ug/mL,3.12,10872.637333333332,1.25
1.25 ug/mL,3.15,10931.616904761904,1.25
1.25 ug/mL,3.1799999999999997,10990.596476190476,1.25
1.25 ug/mL,3.21,11049.576047619048,1.25
1.25 ug/mL,3.2399999999999998,11108.555619047618,1.25
1.25 ug/mL,3.27,11167.53519047619,1.25
1.25 ug/mL,3.3,11226.51476190476,1.25
1.25 ug/mL,3.33,11285.494333333332,1.25
1.25 ug/mL,3.36,11344.473904761904,1.25
1.25 ug/mL,3.3899999999999997,11403.453476190476,1.25
1.25 ug/mL,3.42,11462.433047619048,1.25
1.25 ug/mL,3.4499999999999997,11521.412619047618,1.25
1.25 ug/mL,3.48,11580.39219047619,1.25
1.25 ug/mL,3.51,11639.37176190476,1.25
1.25 ug/mL,3.54,11698.351333333332,1.25
1.25 ug/mL,3.57,11757.330904761904,1.25
1.25 ug/mL,3.5999999999999996,11816.310476190476,1.25
1.25 ug/mL,3.63,11875.290047619048,1.25
1.25 ug/mL,3.6599999999999997,11934.269619047618,1.25
1.25 ug/mL,3.69,11993.24919047619,1.25
1.25 ug/mL,3.7199999999999998,12052.22876190476,1.25
1.25 ug/mL,3.75,12111.208333333332,1.25
1.25 ug/mL,3.78,12170.187904761904,1.25
1.25 ug/mL,3.81,12229.167476190476,1.25
1.25 ug/mL,3.84,12288.147047619048,1.25
1.25 ug/mL,3.8699999999999997,12347.126619047618,1.25
1.25 ug/mL,3.9,12406.10619047619,1.25
1.25 ug/mL,3.9299999999999997,12465.08576190476,1.25
1.25 ug/mL,3.96,12524.065333333332,1.25
1.25 ug/mL,3.9899999999999998,12583.044904761904,1.25
1.25 ug/mL,4.02,12642.024476190476,1.25
1.25 ug/mL,4.05,12701.004047619048,1.25
1.25 ug/mL,4.08,12759.98361904762,1.25
1.25 ug/mL,4.109999999999999,12818.963190476188,1.25
1.25 ug/mL,4.14,12877.94276190476,1.25
1.25 ug/mL,4.17,12936.922333333332,1.25
1.25 ug/mL,4.2,12995.901904761904,1.25
1.25 ug/mL,4.2299999999999995,13054.881476190476,1.25
1.25 ug/mL,4.26,13113.861047619048,1.25
1.25 ug/mL,4.29,13172.84061904762,1.25
1.25 ug/mL,4.32,13231.820190476192,1.25
1.25 ug/mL,4.35,13290.79976190476,1.25
1.25 ug/mL,4.38,13349.779333333332,1.25
1.25 ug/mL,4.41,13408.758904761904,1.25
1.25 ug/mL,4.4399999999999995,13467.738476190476,1.25
1.25 ug/mL,4.47,13526.718047619048,1.25
1.25 ug/mL,4.5,13585.69761904762,1.25
1.25 ug/mL,4.53,13644.677190476192,1.25
1.25 ug/mL,4.56,13703.65676190476,1.25
1.25 ug/mL,4.59,13762.636333333332,1.25
1.25 ug/mL,4.62,13812.7,1.25
1.25 ug/mL,4.6499999999999995,13812.7,1.25
1.25 ug/mL,4.68,13812.7,1.25
1.25 ug/mL,4.71,13812.7,1.25
1.25 ug/mL,4.74,13812.7,1.25
1.25 ug/mL,4.77,13812.7,1.25
1.25 ug/mL,4.8,13812.7,1.25
1.25 ug/mL,4.83,13812.7,1.25
1.25 ug/mL,4.859999999999999,13812.7,1.25
1.25 ug/mL,4.89,13812.7,1.25
1.25 ug/mL,4.92,13812.7,1.25
1.25 ug/mL,4.95,13812.7,1.25
1.25 ug/mL,4.9799999999999995,13812.7,1.25
1.25 ug/mL,5.01,13812.7,1.25
1.25 ug/mL,5.04,13812.7,1.25
1.25 ug/mL,5.069999999999999,13812.7,1.25
1.25 ug/mL,5.1,13812.7,1.25
1.25 ug/mL,5.13,13812.7,1.25
1.25 ug/mL,5.16,13812.7,1.25
1.25 ug/mL,5.1899999999999995,13812.7,1.25
1.25 ug/mL,5.22,13812.7,1.25
